channel_url,title,author,rss_url,confidence_score,api_title,api_author
https://castbox.fm/channel/Working-Smarter-id5027439,Working Smarter,Dropbox,https://feeds.simplecast.com/oFUBEhnI,1.0,Working Smarter,Dropbox
https://castbox.fm/channel/Louder-with-Crowder-id5261010,Louder with Crowder,Louder with Crowder,https://rss.libsyn.com/shows/576250/destinations/4990850.xml,1.0,Louder with Crowder,Louder with Crowder
https://castbox.fm/channel/La-Vida-Moderna-id1900003,La Vida Moderna,SER Podcast,https://fapi-top.prisasd.com/podcast/playser/oh_my_lol_la_vida_moderna/itunestfp/podcast.xml,1.0,La Vida Moderna,SER Podcast
https://castbox.fm/channel/Now-On-Netflix-id5533052,Now On Netflix,Netflix,https://feeds.megaphone.fm/NETFLIX7310815940,1.0,Now On Netflix,Netflix
https://castbox.fm/channel/1619-id3538743,1619,The New York Times,https://feeds.simplecast.com/6HzeyO6b,1.0,1619,The New York Times
https://castbox.fm/channel/Suspect-id4506403,Suspect,Wondery | Campside,,,,
https://castbox.fm/channel/Entiende-Tu-Mente-id5714847,Entiende Tu Mente,Molo Cebrián,https://feeds.feedburner.com/EntiendeTuMente,0.8017241379310345,Entiende Tu Mente,Entiende Tu Mente
https://castbox.fm/channel/One-Decision-id4531112,One Decision,Situation Room Studios,,,,
https://castbox.fm/channel/The-Robin-Sharma-Mastery-Sessions-id1378965,The Robin Sharma Mastery Sessions,Robin Sharma,https://robinsharma.libsyn.com/rss,1.0,The Robin Sharma Mastery Sessions,Robin Sharma
https://castbox.fm/channel/دکتر-انوشه-id4686795,دکتر انوشه,Radio NLP,,,,
https://castbox.fm/channel/FiveThirtyEight-Politics-id3061419,FiveThirtyEight Politics,"ABC News, 538, FiveThirtyEight, Galen Druke",https://feeds.megaphone.fm/ESP8794877317,1.0,FiveThirtyEight Politics,"ABC News, 538, FiveThirtyEight, Galen Druke"
https://castbox.fm/channel/Autoconsciente-Podcast-id2355951,Autoconsciente Podcast,Regina Giannetti,https://feeds.megaphone.fm/PTPCL2898205693,0.7999999999999999,Autoconsciente Podcast | Vida interior,Regina Giannetti
https://castbox.fm/channel/Comedy-Bang-Bang%3A-The-Podcast-id4653586,Comedy Bang Bang: The Podcast,Earwolf and Scott Aukerman,https://feeds.simplecast.com/byb4nhvN,1.0,Comedy Bang Bang: The Podcast,Earwolf and Scott Aukerman
https://castbox.fm/channel/The-Thing-About-Pam-id3782735,The Thing About Pam,NBC News,https://podcastfeeds.nbcnews.com/jDT1YfkK,1.0,The Thing About Pam,NBC News
https://castbox.fm/channel/Fail-Better-with-David-Duchovny-id6121958,Fail Better with David Duchovny,Lemonada Media,https://www.omnycontent.com/d/playlist/796469f9-ea34-46a2-8776-ad0f015d6beb/89cff1ac-62ad-4005-b66f-b1540162fcb4/f26c966a-c6b5-49d4-91cd-b154016527e5/podcast.rss,1.0,Fail Better with David Duchovny,Lemonada Media
https://castbox.fm/channel/Australian-True-Crime-id2498172,Australian True Crime,Bravecasting,https://www.omnycontent.com/d/playlist/fa326977-3de5-4283-9b8b-af3500c58607/1cee5934-fec3-4a8e-bb11-b3b6018a4ed9/201b0a18-0efe-46d6-956e-b3b6018a52e0/podcast.rss,1.0,Australian True Crime,Bravecasting
https://castbox.fm/channel/Build-For-Tomorrow-id3170949,Build For Tomorrow,Jason Feifer,https://feeds.megaphone.fm/pessimistsarchive,1.0,Build For Tomorrow,Jason Feifer
https://castbox.fm/channel/Daily-Boost-Motivation-and-Coaching-id4675636,Daily Boost Motivation and Coaching,Scott Smith - Motivation and Coaching,,,,
https://castbox.fm/channel/This-Sounds-Serious-id5639696,This Sounds Serious,Kelly&Kelly,https://feeds.acast.com/public/shows/65302019633a050012bba93c,0.9791666666666666,This Sounds Serious,Kelly & Kelly
https://castbox.fm/channel/Fantasy-Focus-Football-id3061460,Fantasy Focus Football,"ESPN, Field Yates, Stephania Bell, Mike Clay, Daniel Dopp",https://feeds.megaphone.fm/ESP7699980268,1.0,Fantasy Focus Football,"ESPN, Field Yates, Stephania Bell, Mike Clay, Daniel Dopp"
https://castbox.fm/channel/The-Ezra-Klein-Show-id3725824,The Ezra Klein Show,New York Times Opinion,https://feeds.simplecast.com/82FI35Px,1.0,The Ezra Klein Show,New York Times Opinion
https://castbox.fm/channel/Above-%26-Beyond%3A-Group-Therapy-id1319,Above & Beyond: Group Therapy,Above & Beyond,http://static.aboveandbeyond.nu/grouptherapy/podcast.xml,1.0,Above & Beyond: Group Therapy,Above & Beyond
https://castbox.fm/channel/True-Murder%3A-The-Most-Shocking-Killers-id5654770,True Murder: The Most Shocking Killers,Dan Zupansky -,https://rss.introcast.io/393525078/www.spreaker.com/show/3269715/episodes/feed,0.8124018838304552,True Murder: The Most Shocking Killers in True Crime History,Dan Zupansky
https://castbox.fm/channel/Shawn-Ryan-Show-id6150643,Shawn Ryan Show,Shawn Ryan,https://feeds.megaphone.fm/WWO7410387571,0.9117647058823529,The Shawn Ryan Show,Shawn Ryan
https://castbox.fm/channel/The-Pioneer-Briefing-id1397135,The Pioneer Briefing,Gabor Steingart,,,,
https://castbox.fm/channel/Football-Ramble-id4834597,Football Ramble,Stak Production,https://feeds.acast.com/public/shows/8af0c347-5e6e-48e2-8fae-3f4e765c84ab,0.8552631578947368,Football Ramble,Stak
https://castbox.fm/channel/The-Rest-Is-Politics-id5518428,The Rest Is Politics,Goalhanger,https://feeds.megaphone.fm/GLT9190936013,1.0,The Rest Is Politics,Goalhanger
https://castbox.fm/channel/All-In-The-Mind-id5002743,All In The Mind,ABC listen,,,,
https://castbox.fm/channel/HOTD%3A-A-House-of-the-Dragon-Podcast-id2100335,HOTD: A House of the Dragon Podcast,Bald Move,,,,
https://castbox.fm/channel/Plain-English-id6136652,Plain English,Plain English,https://feeds.captivate.fm/plain-english/,0.9411764705882353,Plain English,Jeff at Plain English
https://castbox.fm/channel/Mind-Love-•-Modern-Mindfulness-to-Think%2C-Feel%2C-and-Live-Well-id5261970,"Mind Love • Modern Mindfulness to Think, Feel, and Live Well",Melissa Monte | Mindset Mentor,,,,
https://castbox.fm/channel/Audio-books-id3628566,Audio books,AudioBook,https://anchor.fm/s/19f8951c/podcast/rss,0.6795454545454546,The Audiobooks Podcast,Audio Books
https://castbox.fm/channel/The-Happiness-Lab-with-Dr.-Laurie-Santos-id4919141,The Happiness Lab with Dr. Laurie Santos,Pushkin Industries,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/96c5c41e-0bc8-4661-b184-ae32006cd726/d623ef0b-3fee-4c26-b815-ae32006cd739/podcast.rss,1.0,The Happiness Lab with Dr. Laurie Santos,Pushkin Industries
https://castbox.fm/channel/Baywatch-Berlin-id2467514,Baywatch Berlin,"Klaas Heufer-Umlauf, Thomas Schmitt, Jakob Lundt & Studio Bummens",https://baywatch-berlin.podigee.io/feed/mp3,1.0,Baywatch Berlin,"Klaas Heufer-Umlauf, Thomas Schmitt, Jakob Lundt & Studio Bummens"
https://castbox.fm/channel/Sinapse-id2018916,Sinapse,Ciência Todo Dia,https://anchor.fm/s/814b18c/podcast/rss,1.0,Sinapse,Ciência Todo Dia
https://castbox.fm/channel/Tell-Me-Something-I-Don't-Know-id4590416,Tell Me Something I Don't Know,Stephen J. Dubner and Stitcher,https://feeds.simplecast.com/DPyovK_Y,1.0,Tell Me Something I Don't Know,Stephen J. Dubner and Stitcher
https://castbox.fm/channel/2-Dope-Queens-id5417576,2 Dope Queens,WNYC Studios,https://feeds.simplecast.com/0gOGlZsI,1.0,2 Dope Queens,WNYC Studios
https://castbox.fm/channel/Talk-Is-Jericho-id6133157,Talk Is Jericho,Chris Jericho,https://feeds.megaphone.fm/talk-is-jericho,1.0,Talk Is Jericho,Chris Jericho
https://castbox.fm/channel/Joyce-Meyer-Enjoying-Everyday-Life®-Radio-Podcast-id5412760,Joyce Meyer Enjoying Everyday Life® Radio Podcast,Joyce Meyer,https://feeds.feedburner.com/joycemeyer/SFiE,1.0,Joyce Meyer Enjoying Everyday Life® Radio Podcast,Joyce Meyer
https://castbox.fm/channel/The-Vanished-Podcast-id569596,The Vanished Podcast,Wondery,,,,
https://castbox.fm/channel/Mystery-and-Murder%3A-Analysis-by-Dr.-Phil-id3388775,Mystery and Murder: Analysis by Dr. Phil,Dr. Phil McGraw,https://rss.art19.com/mystery-and-murder,1.0,Mystery and Murder: Analysis by Dr. Phil,Dr. Phil McGraw
https://castbox.fm/channel/Constructing-New-Wor(l)ds--[English]-id5587895,Constructing New Wor(l)ds  [English],Constructing New Wor(l)ds by Saint-Gobain,https://feeds.acast.com/public/shows/64ff19c971c90d0012995e73,1.0,Constructing New Wor(l)ds  [English],Constructing New Wor(l)ds by Saint-Gobain
https://castbox.fm/channel/English-News---NHK-WORLD-RADIO-JAPAN-id3217,English News - NHK WORLD RADIO JAPAN,NHK WORLD-JAPAN,http://www3.nhk.or.jp/rj/podcast/rss/english.xml,1.0,English News - NHK WORLD RADIO JAPAN,NHK WORLD-JAPAN
https://castbox.fm/channel/Code-Switch-id2698639,Code Switch,NPR,https://feeds.npr.org/510312/podcast.xml,1.0,Code Switch,NPR
https://castbox.fm/channel/NZZ-Megahertz-id5431740,NZZ Megahertz,NZZ,https://megahertz.podigee.io/feed/mp3,1.0,NZZ Megahertz,NZZ
https://castbox.fm/channel/State-of-Mind-id2637215,State of Mind,Invisible Media & Blinkist,https://feeds.simplecast.com/Hw_Lxk70,1.0,State of Mind,Invisible Media & Blinkist
https://castbox.fm/channel/Learn-Spanish-|-SpanishPod101.com-id464194,Learn Spanish | SpanishPod101.com,SpanishPod101.com,https://www.spanishpod101.com/wp-feed-audio-video.php,1.0,Learn Spanish | SpanishPod101.com,SpanishPod101.com
https://castbox.fm/channel/13-Minutes-to-the-Moon-id2085081,13 Minutes to the Moon,BBC World Service,,,,
https://castbox.fm/channel/EO-360°%3A-A-podcast-by-the-Entrepreneurs’-Organization-id2899523,EO 360°: A podcast by the Entrepreneurs’ Organization,EO Virtual Learning,https://entrepreneursorg.libsyn.com/rss,0.9858490566037736,EO 360°: A podcast by the Entrepreneurs' Organization,EO Virtual Learning
https://castbox.fm/channel/2020-id3061537,20/20,ABC News,https://feeds.megaphone.fm/ESP3456903052,1.0,20/20,ABC News
https://castbox.fm/channel/دکتر-علی-بابایی-زاد-id4688962,دکتر علی بابایی زاد,Radio NLP,,,,
https://castbox.fm/channel/Seaman-Says-id4184125,Seaman Says,Listening Dog Media,https://feeds.megaphone.fm/COMG1276337493,1.0,Seaman Says,Listening Dog Media
https://castbox.fm/channel/Little-Gold-Men-by-Vanity-Fair-id5714192,Little Gold Men by Vanity Fair,Conde Nast & Vanity Fair,,,,
https://castbox.fm/channel/VIEWS-with-David-Dobrik-%26-Jason-Nash-id5076500,VIEWS with David Dobrik & Jason Nash,VIEWS,https://feeds.megaphone.fm/views-podcast,1.0,VIEWS with David Dobrik & Jason Nash,VIEWS
https://castbox.fm/channel/Lovett-or-Leave-It-id4929582,Lovett or Leave It,Crooked Media,,,,
https://castbox.fm/channel/With-Great-Power-id5204193,With Great Power,GridX and Latitude Studios,https://feeds.simplecast.com/_NR1_RZa,1.0,With Great Power,GridX and Latitude Studios
https://castbox.fm/channel/WTOP’s-American-Nightmare-Series-id5544869,WTOP’s American Nightmare Series,WTOP | Hubbard Radio,,,,
https://castbox.fm/channel/The-Steve-Austin-Show---OLD-id949863,The Steve Austin Show - OLD,PodcastOne,,,,
https://castbox.fm/channel/Change-Lives-Make-Money%3A-The-Podcast-For-Online-Trainers-id2376230,Change Lives Make Money: The Podcast For Online Trainers,Brian Mark,https://onlinetrainers.libsyn.com/rss,1.0,Change Lives Make Money: The Podcast For Online Trainers,Brian Mark
https://castbox.fm/channel/Buried-Bones---a-historical-true-crime-podcast-with-Kate-Winkler-Dawson-and-Paul-Holes-id5742171,Buried Bones - a historical true crime podcast with Kate Winkler Dawson and Paul Holes,Exactly Right Media – the original true crime comedy network,,,,
https://castbox.fm/channel/Me%2C-Myself%2C-and-AI-id4573081,"Me, Myself, and AI",MIT Sloan Management Review and Boston Consulting Group (BCG),,,,
https://castbox.fm/channel/(Status%3AMarried)-وضعیت-%3A-متاهل-id4953997,وضعیت: متاهل,Status Married,https://feeds.acast.com/public/shows/66d953edfa3021bc8507ebfe,0.6785714285714286,(Status:Married) وضعیت : متاهل,Status Married
https://castbox.fm/channel/Negotiate-Anything-id4983345,Negotiate Anything,"Kwame Christian Esq., M.A.",https://feeds.megaphone.fm/LI9239874689,1.0,Negotiate Anything,"Kwame Christian Esq., M.A."
https://castbox.fm/channel/Apple-Keynotes-(HD)-id2033874,Apple Keynotes (HD),Apple Inc.,https://applehosted.podcasts.apple.com/apple_keynotes_hd/apple_keynotes_hd.xml,1.0,Apple Keynotes (HD),Apple Inc.
https://castbox.fm/channel/Today%2C-Explained-id2503667,"Today, Explained",Vox,https://feeds.megaphone.fm/VMP5705694065,1.0,"Today, Explained",Vox
https://castbox.fm/channel/Evolving-for-the-Next-Billion-id6143224,Evolving for the Next Billion,Notable Capital,https://feeds.resonaterecordings.com/evolving-for-the-next-billion-podcast,1.0,Evolving for the Next Billion,Notable Capital
https://castbox.fm/channel/The-Steve-Austin-Show-id1059,The Steve Austin Show,PodcastOne,https://rss.art19.com/the-steve-austin-show,1.0,The Steve Austin Show,PodcastOne
https://castbox.fm/channel/پادکست-جعبه--Jabe-Persian-Podcast-(Mansour-Zabetian)-id4940215,پادکست جعبه // Jabe Persian Podcast (Mansour Zabetian),Jabe podcast,https://feeds.acast.com/public/shows/670ab2409343c2d47a60e742,1.0,پادکست جعبه // Jabe Persian Podcast (Mansour Zabetian),Jabe podcast
https://castbox.fm/channel/Things-You-Can't-Live-Without-id6028516,Things You Can't Live Without,Rio Tinto / Listen,https://feeds.acast.com/public/shows/65d489ef5c901e001776a7f4,1.0,Things You Can't Live Without,Rio Tinto / Listen
https://castbox.fm/channel/Ask-Grumpy-id5384465,Ask Grumpy,Southern Living,https://feeds.megaphone.fm/askgrumpy,1.0,Ask Grumpy,Southern Living
https://castbox.fm/channel/The-Bright-Sessions-id5605622,The Bright Sessions,Atypical Artists,https://rss.art19.com/the-bright-sessions,1.0,The Bright Sessions,Atypical Artists
https://castbox.fm/channel/We-Have-the-Receipts-id5275009,We Have the Receipts,Netflix,https://feeds.megaphone.fm/NETFLIX8252003295,1.0,We Have The Receipts,Netflix
https://castbox.fm/channel/Immigrantly-id5553641,Immigrantly,Saadia Khan | Immigrantly Media,https://feeds.megaphone.fm/ALMIR7476721196,1.0,Immigrantly,Saadia Khan | Immigrantly Media
https://castbox.fm/channel/By-All-Accounts.-.-.-id6129267,By All Accounts. . .,ACCA,https://www.omnycontent.com/d/playlist/2e9a850c-e6b9-48c2-afec-a8f8010f70f4/2c360bd2-1ec8-461c-be79-b11f01007065/db0b4e54-18ef-4c25-973b-b11f01095dcf/podcast.rss,1.0,By All Accounts. . .,ACCA
https://castbox.fm/channel/Side-Hustle-School-id1267924,Side Hustle School,Chris Guillebeau / Onward Project,https://www.omnycontent.com/d/playlist/796469f9-ea34-46a2-8776-ad0f015d6beb/938adda7-7996-48c0-af83-b248016bcac9/b3d91cd9-913b-495c-9dc4-b248016bcadd/podcast.rss,1.0,Side Hustle School,Chris Guillebeau / Onward Project
https://castbox.fm/channel/The-Better-Buy-id4976602,The Better Buy,Better Homes & Gardens,https://feeds.megaphone.fm/thebetterbuy,1.0,The Better Buy,Better Homes & Gardens
https://castbox.fm/channel/World-Football-id468562,World Football,BBC World Service,https://podcasts.files.bbci.co.uk/p002vsyx.rss,1.0,World Football,BBC World Service
https://castbox.fm/channel/MrBallen-Podcast%3A-Strange%2C-Dark-%26-Mysterious-Stories-id4942702,"MrBallen Podcast: Strange, Dark & Mysterious Stories",Ballen Studios,https://feeds.simplecast.com/dloY8UYJ,1.0,"MrBallen Podcast: Strange, Dark & Mysterious Stories",Ballen Studios
https://castbox.fm/channel/True-Crime-All-The-Time-id682717,True Crime All The Time,Emash Digital / Wondery,,,,
https://castbox.fm/channel/The-Big-Switch-id4217312,The Big Switch,Dr. Melissa Lott,https://thebigswitch.libsyn.com/rss,1.0,The Big Switch,Dr. Melissa Lott
https://castbox.fm/channel/The-Rich-Roll-Podcast-id5266861,The Rich Roll Podcast,Rich Roll,https://feeds.megaphone.fm/the-rich-roll-podcast,1.0,The Rich Roll Podcast,Rich Roll
https://castbox.fm/channel/Stories-Podcast%3A-A-Bedtime-Show-for-Kids-of-All-Ages-id6262665,Stories Podcast: A Bedtime Show for Kids of All Ages,Starglow Media / Wondery,,,,
https://castbox.fm/channel/کاپلان-خوانی-id4625239,کاپلان خوانی,محمد یوسف تبار,https://feeds.acast.com/public/shows/68bd5d439a81ed86f1e50352,1.0,کاپلان خوانی,محمد یوسف تبار
https://castbox.fm/channel/Something-Was-Wrong-id4926449,Something Was Wrong,Broken Cycle Media | Wondery,,,,
https://castbox.fm/channel/Ridiculous-History-id4854549,Ridiculous History,iHeartPodcasts,https://omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/DCA0D8AD-E0B8-4A52-A2A8-AE300188D1E2/FE9400D8-DD2A-489F-82D9-AE300188D1EB/podcast.rss,1.0,Ridiculous History,iHeartPodcasts
https://castbox.fm/channel/Pop-Culture-Debate-Club-with-Ronald-Young-Jr.-id6176487,Pop Culture Debate Club with Ronald Young Jr.,Lemonada Media and BBC,https://www.omnycontent.com/d/playlist/796469f9-ea34-46a2-8776-ad0f015d6beb/331b4473-6280-449f-b95c-b181014301ff/a541f96b-c8e6-4da3-acb4-b1810145ec4f/podcast.rss,1.0,Pop Culture Debate Club with Ronald Young Jr.,Lemonada Media and BBC
https://castbox.fm/channel/The-Hidden-Economics-of-Remarkable-Women-(HERO)-id5302899,The Hidden Economics of Remarkable Women (HERO),Foreign Policy magazine,https://feeds.megaphone.fm/FGP9594832406,1.0,The Hidden Economics of Remarkable Women (HERO),Foreign Policy magazine
https://castbox.fm/channel/Cover-Up%3A-The-Conspiracy-Tapes-id6197582,The Conspiracy Tapes,Sony Music Entertainment,https://feeds.megaphone.fm/fringenetwork,1.0,The Conspiracy Tapes,Sony Music Entertainment
https://castbox.fm/channel/REAL-AF-with-Andy-Frisella-id1401898,REAL AF with Andy Frisella,Andy Frisella #100to0,,,,
https://castbox.fm/channel/Ari-Shaffir's-Skeptic-Tank-id1363984,Ari Shaffir's Skeptic Tank,Ari Shaffir,,,,
https://castbox.fm/channel/Cubicle-to-CEO-id6192701,Cubicle to CEO,Ellen Yin,https://feeds.megaphone.fm/OSSA9257572823,1.0,Cubicle to CEO,Ellen Yin
https://castbox.fm/channel/No-Bollocks-with-Matt-Haycox-id5532646,No Bollocks with Matt Haycox,Matt Haycox,https://rss.buzzsprout.com/2110218.rss,1.0,No Bollocks with Matt Haycox,Matt Haycox
https://castbox.fm/channel/Spöktimmen-id1294674,Spöktimmen,Ek & Borg Productions,https://feeds.acast.com/public/shows/1dc963a6-d284-44e0-a083-c6074c2d33d3,1.0,Spöktimmen,Ek & Borg Productions
https://castbox.fm/channel/Mark-Levin-Podcast-id2423693,Mark Levin Podcast,Cumulus Podcast Network,https://feeds.megaphone.fm/mark-levin-podcast,1.0,Mark Levin Podcast,Cumulus Podcast Network
https://castbox.fm/channel/Netflix-Is-A-Daily-Joke-id5334186,Netflix Is A Daily Joke,Netflix,https://feeds.megaphone.fm/NETFLIX2608127680,1.0,Netflix Is A Daily Joke,Netflix
https://castbox.fm/channel/The-Dan-Le-Batard-Show-with-Stugotz-id3061414,The Dan Le Batard Show with Stugotz,"Dan Le Batard, Stugotz",https://feeds.megaphone.fm/ESP2298543312,1.0,The Dan Le Batard Show with Stugotz,"Dan Le Batard, Stugotz"
https://castbox.fm/channel/The-History-of-Rome-id1331072,The History of Rome,Mike Duncan,https://historyofrome.libsyn.com/rss,1.0,The History of Rome,Mike Duncan
https://castbox.fm/channel/This-Is-Small-Business-id5439869,This Is Small Business,Amazon,https://feeds.cohostpodcasting.com/RBWGsGKZ,1.0,This Is Small Business,Amazon
https://castbox.fm/channel/Because-of-Bitcoin-id5115657,Because of Bitcoin,Ledn,https://feeds.cohostpodcasting.com/MjLtvWYJ,0.9722222222222222,Because of Bitcoin,Ledn 
